,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
491,,30,162.0,57.0,15.0,88.0,40.3
10095,,21,195.0,100.0,19.0,103.0,40.5
12635,,24,181.0,78.0,2.0,77.0,38.2
5479,,22,165.0,58.0,25.0,99.0,40.7
14121,,56,177.0,78.0,27.0,107.0,40.9
10686,,59,168.0,67.0,13.0,89.0,39.8
5371,,27,144.0,48.0,3.0,86.0,38.8
127,,43,175.0,72.0,23.0,100.0,40.7
14806,,50,196.0,101.0,5.0,86.0,39.3
6778,,21,182.0,79.0,27.0,110.0,40.7
3980,,65,179.0,80.0,6.0,91.0,39.5
7499,,29,183.0,78.0,22.0,93.0,40.6
1264,,68,151.0,58.0,2.0,75.0,38.0
13255,,28,194.0,86.0,18.0,93.0,40.3
10436,,76,187.0,92.0,22.0,104.0,40.6
10038,,21,166.0,62.0,26.0,108.0,40.9
13901,,43,178.0,78.0,16.0,94.0,40.1
9344,,59,142.0,54.0,15.0,99.0,40.2
4533,,59,193.0,94.0,24.0,101.0,40.8
9937,,30,184.0,81.0,14.0,95.0,40.2
7791,,70,174.0,72.0,16.0,85.0,40.6
275,,79,178.0,80.0,25.0,104.0,40.5
13064,,34,173.0,71.0,14.0,96.0,40.2
13122,,23,173.0,72.0,18.0,94.0,40.0
10501,,21,198.0,94.0,24.0,104.0,40.8
1272,,32,167.0,66.0,5.0,83.0,39.3
8171,,49,201.0,105.0,21.0,102.0,40.7
8902,,65,193.0,96.0,16.0,87.0,40.4
5493,,27,184.0,79.0,21.0,99.0,40.6
10932,,27,163.0,59.0,26.0,107.0,40.7
1897,,67,173.0,73.0,1.0,88.0,38.0
11891,,27,175.0,74.0,13.0,102.0,40.1
13461,,62,153.0,59.0,23.0,104.0,41.0
14180,,44,201.0,102.0,10.0,88.0,39.8
7932,,60,177.0,81.0,8.0,85.0,39.7
7195,,54,186.0,88.0,7.0,92.0,39.7
4035,,27,176.0,69.0,6.0,82.0,39.2
14728,,22,177.0,79.0,16.0,91.0,40.4
13686,,58,185.0,83.0,2.0,84.0,38.5
5890,,30,152.0,51.0,24.0,101.0,40.7
8279,,27,190.0,98.0,24.0,105.0,40.0
14860,,30,165.0,65.0,16.0,101.0,40.3
8972,,24,168.0,69.0,10.0,103.0,40.0
2826,,23,173.0,65.0,15.0,98.0,40.2
715,,21,140.0,48.0,27.0,106.0,40.6
12640,,33,190.0,91.0,2.0,84.0,37.8
10228,,29,190.0,90.0,2.0,88.0,38.6
2973,,26,178.0,80.0,28.0,105.0,40.6
14897,,35,169.0,67.0,4.0,83.0,38.6
1118,,49,156.0,55.0,11.0,96.0,39.8
11528,,21,169.0,60.0,5.0,84.0,39.2
9757,,33,159.0,60.0,20.0,94.0,40.5
13414,,22,175.0,75.0,15.0,97.0,40.3
6237,,66,149.0,55.0,25.0,99.0,40.2
13726,,65,186.0,79.0,7.0,77.0,39.2
5186,,20,164.0,58.0,5.0,87.0,38.5
2316,,26,187.0,89.0,13.0,89.0,40.1
10695,,25,165.0,62.0,3.0,75.0,38.4
6624,,58,162.0,60.0,21.0,106.0,40.8
10597,,59,182.0,84.0,11.0,97.0,39.9
10085,,25,153.0,50.0,9.0,89.0,39.8
13007,,57,195.0,93.0,24.0,106.0,40.7
2458,,63,171.0,68.0,7.0,84.0,39.8
5353,,25,179.0,81.0,16.0,98.0,40.3
5407,,29,182.0,80.0,9.0,93.0,39.5
14492,,29,188.0,89.0,29.0,111.0,40.8
13282,,33,160.0,62.0,3.0,83.0,38.6
5079,,60,161.0,62.0,17.0,93.0,40.5
6393,,21,193.0,89.0,14.0,96.0,39.7
9602,,36,174.0,72.0,9.0,87.0,39.8
8500,,29,178.0,68.0,5.0,77.0,39.2
10607,,65,168.0,71.0,17.0,99.0,40.2
8023,,35,184.0,79.0,21.0,102.0,40.4
13496,,25,168.0,64.0,12.0,88.0,40.0
1864,,23,179.0,80.0,29.0,101.0,41.0
11308,,46,172.0,72.0,20.0,101.0,40.4
3724,,43,167.0,63.0,9.0,94.0,39.6
3821,,30,164.0,61.0,12.0,94.0,39.9
8736,,26,198.0,100.0,26.0,106.0,40.9
1145,,78,179.0,84.0,30.0,110.0,40.8
6925,,26,194.0,94.0,8.0,84.0,39.3
14435,,73,160.0,58.0,13.0,102.0,40.1
13351,,26,197.0,101.0,16.0,93.0,40.5
733,,29,140.0,40.0,16.0,101.0,40.0
8978,,41,194.0,100.0,19.0,102.0,40.4
8833,,21,187.0,86.0,23.0,96.0,41.0
7065,,40,192.0,98.0,4.0,93.0,39.1
3282,,52,186.0,93.0,6.0,90.0,39.4
2457,,31,176.0,80.0,11.0,81.0,39.7
9971,,47,172.0,75.0,10.0,82.0,39.8
7307,,29,168.0,61.0,14.0,87.0,40.4
14527,,57,164.0,66.0,22.0,92.0,40.5
14140,,30,150.0,49.0,18.0,99.0,40.8
7624,,29,159.0,67.0,16.0,97.0,40.0
12096,,69,170.0,76.0,9.0,88.0,39.6
11208,,28,162.0,66.0,4.0,83.0,38.9
8478,,25,161.0,60.0,2.0,78.0,38.4
6092,,23,162.0,62.0,28.0,107.0,40.4
4367,,22,167.0,64.0,13.0,93.0,39.8
7873,,33,188.0,91.0,29.0,113.0,40.8
4622,,41,170.0,68.0,16.0,101.0,40.2
8861,,43,179.0,77.0,2.0,83.0,37.9
12667,,35,170.0,73.0,5.0,87.0,39.3
7278,,28,149.0,54.0,22.0,97.0,40.6
14957,,38,165.0,62.0,27.0,104.0,40.5
14599,,73,160.0,63.0,10.0,80.0,40.1
5556,,56,178.0,76.0,7.0,87.0,39.4
8614,,21,155.0,58.0,25.0,105.0,40.7
5948,,59,182.0,81.0,15.0,86.0,40.0
10137,,35,164.0,59.0,10.0,88.0,40.0
13594,,44,172.0,69.0,19.0,102.0,40.8
5437,,47,185.0,85.0,8.0,97.0,39.9
14959,,31,158.0,60.0,10.0,101.0,39.5
10744,,21,186.0,88.0,24.0,102.0,40.7
6723,,41,184.0,91.0,27.0,111.0,41.2
10073,,58,159.0,65.0,4.0,77.0,38.8
8498,,64,158.0,57.0,4.0,83.0,38.7
7872,,26,164.0,58.0,18.0,98.0,40.4
6023,,29,187.0,91.0,20.0,94.0,40.8
5436,,20,164.0,61.0,18.0,94.0,40.6
14491,,78,180.0,88.0,18.0,102.0,40.4
10031,,67,164.0,67.0,22.0,105.0,40.4
11388,,33,193.0,97.0,27.0,103.0,40.8
1793,,21,189.0,90.0,23.0,103.0,40.9
1692,,48,199.0,103.0,15.0,96.0,40.3
4787,,36,181.0,84.0,17.0,93.0,40.6
12465,,79,186.0,92.0,4.0,80.0,38.9
8294,,54,177.0,75.0,10.0,91.0,39.7
493,,32,147.0,51.0,4.0,83.0,39.1
6572,,58,152.0,53.0,28.0,99.0,41.3
157,,37,148.0,51.0,29.0,108.0,40.6
11746,,38,179.0,81.0,16.0,93.0,40.3
14475,,20,182.0,87.0,28.0,101.0,40.9
1463,,25,157.0,54.0,3.0,76.0,38.4
4807,,21,169.0,61.0,22.0,103.0,40.6
4176,,39,163.0,65.0,7.0,85.0,39.6
4355,,38,171.0,72.0,30.0,111.0,40.9
13968,,21,172.0,75.0,22.0,102.0,40.5
8760,,27,187.0,85.0,16.0,101.0,40.1
2287,,57,171.0,78.0,14.0,85.0,40.0
7532,,35,201.0,108.0,10.0,95.0,39.5
3351,,70,186.0,82.0,28.0,102.0,41.0
4450,,35,155.0,54.0,17.0,101.0,40.4
965,,50,187.0,81.0,5.0,83.0,39.2
7198,,64,162.0,67.0,20.0,104.0,40.2
6390,,33,173.0,72.0,17.0,98.0,40.3
2252,,41,176.0,71.0,13.0,89.0,39.9
8698,,41,173.0,71.0,16.0,85.0,40.2
2578,,38,181.0,81.0,20.0,101.0,40.3
438,,36,206.0,103.0,5.0,84.0,39.0
4119,,26,150.0,49.0,24.0,104.0,40.9
8289,,39,151.0,56.0,17.0,107.0,40.2
1614,,69,198.0,101.0,23.0,109.0,40.6
11369,,37,147.0,49.0,27.0,102.0,40.3
8977,,69,186.0,83.0,29.0,114.0,40.9
4393,,30,164.0,61.0,4.0,86.0,39.0
13935,,43,160.0,65.0,16.0,99.0,40.1
12957,,26,149.0,52.0,21.0,94.0,40.6
13107,,57,184.0,85.0,14.0,91.0,40.3
467,,57,149.0,56.0,13.0,91.0,39.9
10080,,24,161.0,58.0,18.0,96.0,40.5
4604,,26,166.0,64.0,20.0,92.0,40.3
756,,46,154.0,57.0,11.0,97.0,40.2
4618,,20,176.0,76.0,26.0,116.0,40.9
4201,,25,156.0,51.0,22.0,99.0,40.7
2688,,48,176.0,74.0,18.0,94.0,40.4
1090,,76,183.0,85.0,11.0,87.0,40.0
6733,,46,167.0,70.0,8.0,85.0,39.5
11018,,23,179.0,80.0,15.0,95.0,39.9
4863,,59,190.0,99.0,25.0,107.0,40.7
9926,,22,176.0,69.0,14.0,91.0,40.2
5614,,44,164.0,61.0,6.0,86.0,39.3
9231,,79,176.0,81.0,6.0,101.0,39.1
1374,,62,196.0,93.0,17.0,97.0,40.6
13422,,28,168.0,70.0,28.0,104.0,40.6
1862,,55,195.0,102.0,8.0,85.0,39.5
9551,,36,164.0,60.0,17.0,100.0,40.2
5769,,40,145.0,53.0,18.0,96.0,40.3
5952,,38,193.0,91.0,13.0,100.0,40.0
4885,,56,192.0,90.0,3.0,85.0,38.7
7918,,26,166.0,61.0,26.0,99.0,40.8
8626,,43,149.0,56.0,21.0,103.0,40.5
1878,,23,148.0,47.0,8.0,87.0,39.5
14499,,29,200.0,106.0,9.0,83.0,39.8
14297,,42,183.0,77.0,7.0,93.0,39.8
10918,,52,197.0,102.0,30.0,107.0,41.0
1119,,22,185.0,80.0,27.0,112.0,40.7
11925,,63,171.0,74.0,16.0,101.0,40.1
8629,,26,185.0,85.0,15.0,93.0,40.2
11899,,20,191.0,90.0,16.0,88.0,40.1
14759,,67,164.0,65.0,21.0,105.0,40.6
12786,,27,191.0,92.0,30.0,112.0,40.9
13010,,79,192.0,98.0,7.0,79.0,39.3
2186,,20,177.0,77.0,10.0,98.0,39.8
9671,,73,170.0,77.0,8.0,85.0,39.6
10770,,20,191.0,94.0,22.0,105.0,40.8
14818,,23,169.0,62.0,15.0,87.0,40.1
3997,,24,193.0,89.0,27.0,108.0,40.7
4935,,66,184.0,86.0,25.0,106.0,40.4
14420,,79,170.0,69.0,2.0,82.0,38.7
1432,,22,176.0,71.0,7.0,88.0,39.7
4785,,30,163.0,58.0,19.0,92.0,40.3
11028,,79,195.0,105.0,20.0,98.0,40.7
6021,,28,161.0,58.0,2.0,71.0,37.8
4902,,26,197.0,90.0,24.0,104.0,40.7
2174,,26,187.0,82.0,29.0,107.0,40.2
6388,,27,185.0,79.0,18.0,94.0,40.0
3941,,71,174.0,78.0,15.0,105.0,40.0
2102,,77,206.0,106.0,10.0,95.0,40.0
13903,,29,177.0,73.0,11.0,96.0,40.1
11863,,23,195.0,93.0,2.0,81.0,38.5
2656,,21,182.0,77.0,19.0,102.0,40.4
7250,,33,176.0,80.0,28.0,107.0,40.8
7410,,49,173.0,76.0,25.0,109.0,40.8
10894,,38,176.0,83.0,26.0,107.0,40.6
1934,,58,172.0,77.0,6.0,80.0,39.3
11539,,24,176.0,82.0,20.0,107.0,40.2
2952,,70,180.0,77.0,9.0,100.0,40.0
8158,,20,192.0,94.0,20.0,103.0,40.6
7653,,47,170.0,68.0,26.0,99.0,40.8
13114,,44,161.0,65.0,19.0,100.0,40.8
11055,,31,184.0,89.0,20.0,98.0,40.6
7281,,33,156.0,58.0,18.0,98.0,40.5
13206,,35,154.0,53.0,10.0,90.0,39.6
6384,,28,170.0,72.0,10.0,91.0,39.7
13718,,29,161.0,61.0,9.0,87.0,39.4
758,,24,187.0,87.0,5.0,82.0,39.2
8860,,22,176.0,78.0,12.0,91.0,40.1
3312,,36,210.0,117.0,4.0,76.0,39.0
829,,52,148.0,55.0,22.0,105.0,40.5
11347,,46,151.0,56.0,2.0,81.0,38.3
10606,,79,153.0,53.0,5.0,87.0,39.2
13532,,74,178.0,81.0,30.0,101.0,41.0
12937,,47,180.0,80.0,26.0,101.0,40.7
13562,,79,160.0,63.0,8.0,100.0,39.6
10083,,72,165.0,66.0,3.0,85.0,39.1
2447,,25,173.0,72.0,22.0,93.0,40.5
11721,,38,192.0,92.0,7.0,90.0,39.1
13543,,51,211.0,116.0,24.0,103.0,40.7
9311,,51,174.0,74.0,26.0,109.0,40.6
7100,,47,183.0,79.0,1.0,84.0,37.8
13021,,27,161.0,57.0,9.0,88.0,39.8
6611,,64,169.0,64.0,11.0,94.0,39.9
10531,,40,156.0,60.0,13.0,95.0,40.4
10979,,27,178.0,77.0,19.0,104.0,40.7
10914,,43,170.0,76.0,4.0,86.0,38.9
12611,,67,188.0,99.0,7.0,82.0,39.3
14852,,53,157.0,65.0,10.0,97.0,39.9
9391,,33,158.0,59.0,20.0,96.0,40.5
8943,,24,163.0,60.0,6.0,78.0,39.5
6870,,39,161.0,63.0,16.0,94.0,40.1
12768,,44,182.0,86.0,26.0,107.0,40.7
7197,,67,177.0,80.0,14.0,90.0,40.0
11578,,54,203.0,110.0,16.0,94.0,40.2
1459,,49,202.0,104.0,18.0,101.0,40.7
14900,,43,180.0,79.0,1.0,78.0,37.4
3441,,38,188.0,85.0,7.0,75.0,39.4
13049,,26,195.0,86.0,26.0,102.0,40.7
8327,,31,163.0,59.0,16.0,90.0,40.5
12829,,29,187.0,85.0,3.0,82.0,38.2
10295,,31,162.0,68.0,5.0,84.0,39.3
13288,,29,187.0,92.0,13.0,95.0,40.0
10159,,67,183.0,81.0,29.0,114.0,41.2
7712,,30,170.0,62.0,18.0,96.0,40.5
11378,,32,192.0,90.0,2.0,83.0,38.2
8631,,31,204.0,101.0,8.0,95.0,39.6
11283,,23,172.0,70.0,17.0,104.0,40.4
6363,,43,162.0,59.0,9.0,90.0,39.7
6517,,38,206.0,105.0,26.0,114.0,40.7
2673,,33,167.0,65.0,18.0,98.0,40.6
134,,46,179.0,84.0,6.0,82.0,39.2
4303,,30,159.0,60.0,16.0,89.0,40.4
6867,,33,172.0,74.0,14.0,99.0,40.1
7586,,31,187.0,82.0,27.0,105.0,40.5
14049,,51,164.0,67.0,11.0,91.0,40.0
2929,,24,205.0,99.0,18.0,94.0,40.7
10308,,25,157.0,58.0,29.0,104.0,40.8
7053,,40,170.0,64.0,24.0,106.0,40.9
799,,38,182.0,77.0,21.0,102.0,40.5
10626,,36,190.0,94.0,26.0,109.0,40.6
13763,,56,166.0,67.0,20.0,101.0,40.8
10885,,20,168.0,64.0,24.0,104.0,40.7
427,,37,178.0,74.0,24.0,104.0,40.8
9413,,33,181.0,75.0,5.0,81.0,39.4
13387,,25,179.0,86.0,8.0,81.0,39.4
10064,,62,183.0,86.0,19.0,97.0,40.9
8035,,36,139.0,47.0,29.0,112.0,41.2
5156,,54,153.0,55.0,28.0,111.0,40.7
6503,,78,195.0,105.0,10.0,96.0,40.1
11973,,27,205.0,109.0,26.0,103.0,41.0
6685,,21,180.0,69.0,5.0,91.0,39.5
13404,,71,175.0,75.0,16.0,91.0,40.1
4509,,71,185.0,93.0,24.0,102.0,40.9
1255,,64,174.0,69.0,4.0,88.0,38.7
5404,,46,171.0,70.0,9.0,92.0,39.7
6424,,30,162.0,61.0,20.0,102.0,40.5
12522,,54,159.0,63.0,16.0,96.0,40.3
14328,,29,163.0,62.0,18.0,105.0,39.9
8064,,26,163.0,61.0,17.0,97.0,40.2
8834,,52,161.0,63.0,14.0,96.0,40.0
5768,,55,199.0,94.0,22.0,98.0,40.5
6108,,51,166.0,67.0,11.0,89.0,39.5
9804,,30,194.0,96.0,9.0,91.0,39.6
3131,,30,188.0,93.0,24.0,105.0,40.8
2318,,51,152.0,57.0,20.0,93.0,40.6
1926,,74,200.0,109.0,17.0,99.0,40.1
10841,,78,158.0,55.0,14.0,96.0,40.0
9834,,74,148.0,50.0,30.0,113.0,40.7
3037,,39,185.0,90.0,13.0,100.0,40.0
8449,,28,155.0,54.0,11.0,87.0,40.2
6275,,21,172.0,63.0,9.0,91.0,39.7
8887,,45,193.0,97.0,8.0,93.0,39.4
8675,,66,167.0,64.0,14.0,95.0,39.8
11533,,39,162.0,68.0,17.0,102.0,40.2
11571,,65,190.0,94.0,26.0,102.0,40.9
9767,,43,190.0,92.0,15.0,97.0,40.3
11971,,21,173.0,71.0,2.0,82.0,38.5
3694,,42,156.0,54.0,7.0,86.0,39.3
8525,,58,175.0,80.0,14.0,93.0,40.1
4506,,25,155.0,55.0,18.0,95.0,40.8
3746,,29,165.0,66.0,17.0,92.0,40.4
7920,,77,178.0,80.0,11.0,90.0,40.1
14702,,25,164.0,59.0,5.0,97.0,39.6
12181,,48,168.0,64.0,24.0,106.0,40.7
8538,,29,182.0,81.0,18.0,99.0,40.7
4852,,41,174.0,74.0,4.0,80.0,38.8
9364,,53,180.0,85.0,13.0,94.0,40.0
381,,56,186.0,93.0,14.0,91.0,40.0
11398,,23,185.0,88.0,5.0,90.0,39.5
4246,,44,166.0,75.0,3.0,93.0,38.6
7474,,37,189.0,94.0,3.0,91.0,38.7
4074,,21,164.0,61.0,19.0,95.0,40.3
2788,,22,178.0,80.0,5.0,89.0,39.4
6627,,31,155.0,56.0,5.0,83.0,39.4
0,,68,190.0,94.0,29.0,105.0,40.8
14885,,34,186.0,72.0,17.0,99.0,40.6
7387,,23,193.0,92.0,22.0,110.0,40.6
3060,,24,169.0,67.0,23.0,112.0,40.4
12664,,32,158.0,55.0,24.0,110.0,40.8
2549,,21,195.0,92.0,19.0,100.0,40.5
12730,,24,184.0,83.0,11.0,93.0,40.0
5927,,52,178.0,74.0,22.0,98.0,40.4
10984,,42,192.0,92.0,7.0,91.0,38.9
11684,,23,200.0,99.0,26.0,107.0,40.9
10879,,55,195.0,92.0,23.0,91.0,40.7
3503,,39,165.0,62.0,28.0,107.0,40.7
7859,,63,183.0,80.0,28.0,111.0,41.2
4073,,54,161.0,60.0,9.0,94.0,39.5
7654,,25,166.0,59.0,14.0,88.0,40.2
5667,,20,166.0,60.0,23.0,102.0,40.6
316,,23,169.0,68.0,25.0,114.0,40.9
2314,,67,155.0,56.0,6.0,82.0,38.7
6735,,50,177.0,75.0,16.0,96.0,40.4
9378,,67,184.0,86.0,2.0,81.0,38.2
7460,,37,179.0,71.0,19.0,99.0,40.8
2018,,78,152.0,57.0,12.0,83.0,40.0
3316,,49,153.0,52.0,24.0,104.0,40.7
4442,,37,160.0,59.0,9.0,95.0,39.9
5245,,37,167.0,61.0,10.0,89.0,39.9
9705,,61,159.0,61.0,15.0,90.0,40.2
9682,,63,184.0,85.0,28.0,110.0,40.9
7861,,67,155.0,53.0,11.0,88.0,39.9
5120,,20,161.0,60.0,12.0,103.0,40.3
6109,,40,172.0,64.0,27.0,101.0,40.5
7146,,68,173.0,74.0,22.0,102.0,40.1
5896,,34,182.0,88.0,13.0,106.0,40.2
13320,,32,158.0,57.0,19.0,101.0,40.4
9864,,34,178.0,74.0,10.0,99.0,39.7
6178,,39,156.0,59.0,13.0,94.0,40.2
10032,,30,184.0,90.0,22.0,105.0,40.4
5224,,70,163.0,68.0,23.0,92.0,40.7
4614,,35,200.0,98.0,5.0,93.0,39.4
8203,,38,168.0,66.0,2.0,78.0,38.5
4168,,41,152.0,56.0,26.0,110.0,40.9
10556,,34,183.0,81.0,3.0,84.0,38.5
6302,,77,182.0,84.0,4.0,88.0,38.7
10989,,61,167.0,70.0,9.0,86.0,39.9
216,,26,191.0,86.0,8.0,83.0,39.3
8882,,22,198.0,91.0,23.0,102.0,40.8
5758,,62,173.0,73.0,4.0,79.0,39.1
1851,,49,181.0,84.0,28.0,104.0,40.8
5430,,76,188.0,93.0,30.0,105.0,41.2
3448,,35,167.0,63.0,24.0,100.0,40.7
14636,,30,178.0,83.0,27.0,110.0,40.6
866,,22,173.0,79.0,29.0,115.0,40.7
8486,,21,160.0,56.0,9.0,86.0,39.9
43,,54,171.0,66.0,20.0,98.0,40.1
17,,46,169.0,67.0,11.0,89.0,40.2
11609,,28,196.0,90.0,17.0,100.0,40.3
12346,,79,195.0,106.0,15.0,91.0,40.0
1883,,57,180.0,87.0,19.0,90.0,40.2
1694,,73,190.0,91.0,18.0,103.0,40.1
9979,,52,169.0,70.0,21.0,108.0,40.8
2372,,77,175.0,79.0,4.0,84.0,38.8
9672,,53,201.0,98.0,16.0,94.0,40.2
12517,,69,180.0,83.0,20.0,100.0,40.7
5771,,53,187.0,94.0,16.0,99.0,40.3
9859,,29,156.0,59.0,7.0,87.0,39.7
4717,,27,174.0,81.0,8.0,77.0,39.7
9930,,77,165.0,65.0,12.0,93.0,40.4
12680,,71,179.0,82.0,19.0,89.0,40.6
8524,,38,144.0,48.0,17.0,98.0,40.1
5460,,28,177.0,70.0,14.0,93.0,40.0
3837,,25,193.0,99.0,4.0,91.0,38.9
13538,,20,174.0,69.0,17.0,98.0,40.4
6083,,42,154.0,58.0,30.0,112.0,40.7
10780,,46,151.0,57.0,11.0,97.0,39.9
8506,,60,170.0,71.0,3.0,82.0,38.1
9112,,26,177.0,75.0,11.0,85.0,39.9
7884,,33,153.0,51.0,14.0,102.0,40.2
12412,,22,159.0,57.0,21.0,105.0,40.5
12345,,28,180.0,77.0,2.0,82.0,38.0
13959,,27,185.0,76.0,16.0,99.0,40.6
13258,,21,163.0,60.0,3.0,86.0,38.6
12220,,38,192.0,97.0,6.0,79.0,39.3
3305,,51,178.0,85.0,11.0,90.0,40.0
259,,24,183.0,80.0,27.0,116.0,40.6
12648,,37,166.0,60.0,23.0,101.0,40.8
443,,75,172.0,74.0,10.0,98.0,39.7
9197,,76,190.0,94.0,7.0,90.0,39.0
14289,,33,183.0,81.0,20.0,90.0,40.3
6800,,52,194.0,92.0,15.0,100.0,40.2
532,,62,195.0,99.0,18.0,97.0,40.3
10111,,57,177.0,83.0,8.0,91.0,39.6
7748,,24,156.0,58.0,16.0,105.0,40.4
10643,,65,187.0,85.0,23.0,101.0,40.6
8513,,38,179.0,86.0,15.0,108.0,40.3
14927,,28,197.0,98.0,7.0,85.0,39.6
14516,,42,190.0,93.0,19.0,105.0,40.5
13858,,66,170.0,72.0,13.0,98.0,40.3
8890,,52,159.0,58.0,11.0,86.0,39.7
13770,,44,173.0,71.0,25.0,103.0,40.5
430,,26,169.0,62.0,9.0,80.0,40.2
6372,,61,154.0,57.0,16.0,102.0,40.1
4993,,38,153.0,51.0,28.0,105.0,41.1
2328,,54,166.0,76.0,2.0,83.0,38.3
11484,,61,189.0,88.0,17.0,105.0,40.3
10440,,69,189.0,91.0,2.0,83.0,37.6
7224,,53,182.0,86.0,18.0,96.0,40.5
577,,26,175.0,66.0,4.0,80.0,39.1
13945,,21,180.0,67.0,19.0,100.0,40.3
6118,,32,150.0,49.0,8.0,82.0,39.5
684,,51,198.0,94.0,17.0,87.0,40.1
5830,,36,163.0,58.0,2.0,78.0,38.2
13635,,24,166.0,63.0,13.0,100.0,40.1
7464,,54,174.0,69.0,7.0,78.0,39.6
14094,,60,155.0,56.0,25.0,110.0,40.8
3785,,70,158.0,65.0,28.0,98.0,40.9
8079,,55,179.0,87.0,3.0,80.0,38.6
1698,,36,195.0,100.0,4.0,77.0,39.0
761,,65,172.0,80.0,14.0,96.0,39.9
7434,,32,163.0,62.0,18.0,99.0,40.4
6399,,45,176.0,76.0,17.0,97.0,40.3
796,,38,177.0,77.0,26.0,113.0,41.1
6569,,67,171.0,72.0,11.0,88.0,39.9
4089,,38,202.0,108.0,19.0,100.0,40.4
12899,,36,155.0,56.0,18.0,104.0,40.6
9161,,76,199.0,106.0,2.0,80.0,38.1
12441,,42,180.0,84.0,1.0,87.0,37.8
12152,,27,172.0,71.0,13.0,96.0,40.2
12507,,73,174.0,81.0,28.0,110.0,40.7
12280,,20,176.0,72.0,13.0,90.0,40.2
13392,,27,166.0,65.0,13.0,88.0,40.3
2546,,55,149.0,52.0,14.0,92.0,40.1
14979,,25,167.0,65.0,17.0,96.0,40.7
1941,,20,155.0,51.0,11.0,86.0,39.9
8898,,26,159.0,58.0,28.0,114.0,40.7
5375,,35,171.0,67.0,7.0,94.0,39.4
14504,,40,165.0,64.0,8.0,87.0,39.9
9814,,58,156.0,57.0,27.0,110.0,40.6
4257,,43,190.0,96.0,11.0,98.0,39.7
3068,,50,191.0,96.0,20.0,90.0,40.6
10930,,56,185.0,91.0,18.0,102.0,40.4
14418,,32,169.0,71.0,5.0,86.0,39.4
1654,,36,157.0,54.0,26.0,105.0,40.6
7200,,41,142.0,47.0,26.0,107.0,40.8
4339,,43,150.0,54.0,23.0,106.0,40.7
9898,,37,186.0,93.0,27.0,113.0,41.2
11337,,39,185.0,87.0,26.0,110.0,40.9
591,,22,171.0,77.0,2.0,81.0,38.6
5146,,25,183.0,84.0,1.0,79.0,37.8
10214,,23,174.0,69.0,8.0,89.0,39.7
7078,,40,187.0,93.0,15.0,89.0,40.1
1041,,25,205.0,110.0,22.0,96.0,40.8
5076,,35,164.0,58.0,7.0,94.0,39.7
2392,,63,168.0,65.0,19.0,96.0,40.3
2517,,30,154.0,56.0,11.0,90.0,40.1
2221,,33,178.0,82.0,30.0,108.0,41.1
8457,,51,172.0,72.0,14.0,102.0,40.5
9837,,65,175.0,82.0,20.0,98.0,40.6
4884,,26,192.0,90.0,17.0,109.0,40.5
3877,,58,181.0,82.0,25.0,104.0,41.0
7443,,77,176.0,72.0,30.0,110.0,41.0
7283,,52,174.0,69.0,26.0,107.0,41.0
11950,,33,201.0,103.0,20.0,98.0,40.4
4438,,45,160.0,61.0,13.0,102.0,40.1
9572,,41,158.0,58.0,13.0,89.0,40.2
7775,,63,177.0,72.0,20.0,97.0,40.3
6861,,39,165.0,64.0,16.0,97.0,40.5
12095,,21,161.0,57.0,23.0,95.0,40.8
960,,20,166.0,64.0,2.0,74.0,38.2
4291,,64,186.0,85.0,26.0,106.0,40.9
11601,,62,200.0,105.0,5.0,91.0,38.8
11255,,37,179.0,79.0,3.0,85.0,38.6
4403,,51,173.0,72.0,29.0,107.0,41.1
883,,27,175.0,69.0,25.0,105.0,40.8
7794,,68,165.0,68.0,19.0,91.0,40.4
10832,,54,151.0,53.0,19.0,94.0,40.3
11033,,30,176.0,75.0,12.0,85.0,39.7
2481,,20,174.0,74.0,28.0,109.0,40.9
5274,,41,189.0,89.0,6.0,90.0,39.6
8316,,24,169.0,62.0,14.0,98.0,40.3
3703,,47,162.0,64.0,9.0,87.0,39.7
6201,,34,154.0,53.0,20.0,92.0,40.3
9371,,53,164.0,66.0,3.0,80.0,38.8
12106,,32,176.0,82.0,9.0,86.0,39.5
14948,,25,159.0,57.0,7.0,79.0,39.6
1835,,59,187.0,93.0,6.0,85.0,39.3
4162,,54,186.0,82.0,2.0,83.0,38.3
7740,,40,177.0,84.0,7.0,90.0,39.8
1805,,76,174.0,69.0,12.0,86.0,39.9
4292,,28,189.0,86.0,22.0,104.0,40.7
14189,,52,171.0,72.0,3.0,92.0,38.4
2450,,49,195.0,98.0,28.0,110.0,40.8
1594,,75,190.0,98.0,26.0,103.0,40.9
12895,,35,164.0,65.0,27.0,112.0,40.9
3540,,33,193.0,98.0,2.0,77.0,38.1
7985,,23,169.0,67.0,13.0,86.0,39.8
10639,,74,172.0,76.0,21.0,104.0,40.5
10580,,46,187.0,89.0,14.0,87.0,40.2
13124,,59,187.0,95.0,3.0,82.0,38.2
9006,,56,166.0,61.0,20.0,94.0,40.7
4397,,21,178.0,83.0,7.0,91.0,39.3
1160,,39,183.0,83.0,20.0,91.0,40.2
3527,,38,192.0,90.0,25.0,101.0,41.0
8443,,58,159.0,52.0,16.0,96.0,40.5
11958,,61,185.0,92.0,23.0,104.0,40.6
13191,,42,156.0,53.0,11.0,87.0,39.7
